filepath,class
/home/ascott10/documents/school/capstone/wt/MHVWT_A70070_1613_3696.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70028_2435_2840.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70076_2560_2905.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70032_0_794.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_1468_3702.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70074_1073_622.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70024_0_3685.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70090_3052_3029.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70076_717_3702.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70091_3102_240.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70029_573_722.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70072_734_1978.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70052_2447_2640.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70076_1347_323.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70044_2947_861.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70004_859_3032.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70023_2285_844.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_2524_1383.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70081_2215_1908.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70067_562_3685.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70010_589_1973.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70051_2313_2768.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70064_3269_1750.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_1918_3140.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70084_1025_594.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70089_1342_2418.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70029_2346_3696.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_306_1650.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70087_3277_3098.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70038_400_255.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70055_384_3135.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_3127_2982.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_3337_2464.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70050_1540_2985.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70003_2229_1733.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70036_1607_3607.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70013_3176_217.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70017_0_787.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_2768_2661.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70061_3192_2990.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70005_3269_622.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_701_477.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_7_948.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70060_3297_2301.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70061_400_922.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70018_1972_2340.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70081_2551_3190.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70088_2909_2551.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_0_805.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70091_1025_1109.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70040_2619_2501.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70023_2241_1445.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70015_2611_1040.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70050_1285_611.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70031_0_522.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70068_72_3685.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70031_473_3596.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70069_2169_1812.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70030_2902_3557.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_1974_3363.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70026_1346_1061.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70092_3240_3167.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70071_1635_2996.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_3230_410.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70056_1579_3391.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_14_3356.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70017_3180_2928.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70082_2362_1136.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70062_3169_310.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_1390_1089.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70060_2463_1278.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70082_2496_1674.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70047_3358_3652.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70074_3130_3168.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70033_3225_933.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_3227_167.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_2814_1144.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70008_3070_2850.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70012_2243_2937.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70039_812_1395.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70009_855_2795.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70070_1968_683.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70091_2588_2896.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70013_2013_419.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70016_1255_1807.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70056_601_1817.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70072_879_1639.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70054_412_355.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70054_812_2112.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70083_1393_3466.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70077_1329_645.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_3015_410.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_1123_233.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70048_3142_1795.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70063_3119_3396.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70014_0_1403.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70045_3197_2128.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_3397_2329.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70063_845_3541.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_504_1198.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70001_2037_480.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70087_74_962.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_1023_2440.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70051_456_722.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_1095_1589.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_1535_396.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70055_1879_3513.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70029_1590_349.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70078_1618_1476.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70093_786_2156.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70053_829_989.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70073_3331_1244.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70034_1112_1072.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70067_1023_1684.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70061_0_1845.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_817_3254.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70088_1453_1614.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70066_223_2851.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70032_1107_3329.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_2900_2234.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70051_678_1617.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70080_2160_989.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70025_2391_3329.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70045_1574_1828.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70077_1420_1807.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70011_1549_1485.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70056_2636_3407.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70093_465_3034.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70092_671_346.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70017_2496_1835.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70010_2119_1251.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70071_2802_1300.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_2574_2640.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70074_1134_3502.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70046_3069_183.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70044_95_1572.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70055_1946_894.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70001_3002_1457.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_0_1100.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70036_2658_544.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70058_2953_238.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70025_2886_3502.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_534_188.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70003_926_1386.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_3208_3674.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70057_3192_1183.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70003_1368_848.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70081_1898_1283.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70056_2791_661.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70038_1279_3680.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70010_1600_1605.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70046_412_1800.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_1498_1011.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70008_198_452.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70059_1918_2462.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70093_2114_3700.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70052_195_1862.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70020_2905_3590.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70062_3447_672.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70019_717_2377.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70029_1290_2106.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_3052_1483.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70029_651_2723.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70009_1535_626.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70014_869_2818.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_3047_851.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70093_1131_1380.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70028_2080_3063.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70071_1373_1461.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70067_2908_2323.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_3114_1083.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70080_2496_2294.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70031_1807_2835.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70049_39_2112.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70044_2458_3452.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70032_206_2618.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_517_3074.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70072_1696_3424.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_1607_1200.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70038_1707_2762.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_144_852.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70043_1446_2418.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70054_1702_3218.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70082_3323_2726.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70020_1912_851.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70052_2819_1117.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70040_189_1261.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70047_50_1211.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70090_2551_810.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70015_671_943.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70009_616_3181.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_273_794.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70087_235_557.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70088_501_295.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_0_2828.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70007_2667_3116.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70058_1440_527.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70011_676_3107.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70063_3203_2868.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70090_1503_272.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70067_3342_305.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70076_1875_1945.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70075_1140_2012.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70036_145_1873.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70012_2252_2267.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70073_161_2334.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70092_557_2046.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_900_3220.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70018_0_2354.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70090_350_957.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70091_2165_3268.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70019_1103_3144.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70011_1931_1178.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70080_2872_879.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70090_396_3016.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70012_1710_3094.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_3294_3325.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70049_912_772.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_2759_2201.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70052_1613_711.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70065_423_3163.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70068_884_733.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_1839_236.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70086_2974_2579.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70072_2369_983.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_2808_1133.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70012_1071_819.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70085_1710_2372.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_2780_488.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70070_1896_155.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70004_1515_2782.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70013_60_2538.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70019_1416_295.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70064_862_338.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70079_1434_1251.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70037_2196_772.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70030_940_705.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70075_3208_800.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70088_410_3539.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70079_2624_3057.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70056_2146_422.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70062_0_2078.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70037_1557_2718.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70011_189_3190.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70028_1635_3630.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70022_2602_377.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70022_28_2640.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70042_1301_1333.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70081_1508_3006.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70058_3336_483.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70066_1896_1750.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70038_0_1228.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70090_1623_3094.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70020_966_1187.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70048_2458_2051.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70084_3369_1642.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70039_1373_3296.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70077_1613_3443.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70089_382_291.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70089_814_3094.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70048_2380_1728.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70074_456_1856.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70082_1085_2731.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70068_3292_2284.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70008_2316_3516.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70025_1412_3435.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70033_1957_2034.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70078_3323_2299.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_289_3057.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70044_1051_2234.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70018_1940_2836.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70018_1889_1917.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70059_3175_477.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70046_545_883.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70001_1418_3325.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70080_1333_672.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70001_646_2460.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70067_1768_416.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70058_717_3663.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70021_1218_1545.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70043_2057_544.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70081_1476_1541.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70014_1191_1780.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70050_467_944.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70026_1095_1845.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70078_2294_2046.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70073_389_3429.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70006_1343_1696.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70073_1879_683.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70075_1373_2512.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70031_3197_271.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_2291_1039.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_445_509.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70005_0_3316.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70040_523_811.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70088_3075_2988.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70019_2004_3186.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70011_2666_387.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70083_3190_2726.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70045_801_355.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70059_1051_2773.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70057_2825_1534.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70002_1055_534.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70027_0_1333.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70023_0_1767.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70040_3169_3246.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70022_3392_2006.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70068_3153_1506.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70022_1012_3146.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70020_175_2143.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_3069_1745.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70046_1985_3607.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70046_2919_677.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70042_56_1567.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70085_929_957.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70044_0_3468.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70043_840_2935.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70062_717_989.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70041_2435_555.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_2636_3446.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70042_1184_2167.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70032_823_3663.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70035_1529_666.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70093_2151_484.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70080_2799_3287.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70042_3164_2846.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70003_2266_3212.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70013_3350_1839.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70046_1935_566.png,wildtype
/home/ascott10/documents/school/capstone/wt/MHVWT_A70072_2536_2662.png,wildtype
